Country,Level,Branch,Department,Name,State,Issues,URL,Table No,Table Rows,Link Column,Party Column,Term Start Column,Term End Column,District,Dynamic Parse,Read columns right to left,Find Date,Parse Rowspan,Rep Link,Party Link,Notes,Alt Link
United States of America,Federal,Judicial,Court of Appeals,Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,2,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Chief Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,2,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Senior Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,2,3,2,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,3,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,Court of Appeals,Chief Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,3,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,Court of Appeals,Senior Judge,Tenth Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,3,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,Court of Appeals,Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,2,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Chief Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,2,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Senior Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,2,3,2,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,Court of Appeals,Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,4,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,Court of Appeals,Chief Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,4,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,Court of Appeals,Senior Judge,Third Circuit,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Third_Circuit,4,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge, District Court for the District of California,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,7,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Central District of California,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_California,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Central District of Illinois,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Central_District_of_Illinois,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Alabama,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,1,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Alaska,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Alaska,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Arizona,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Arizona,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Arkansas,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,4,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Colorado,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Colorado,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Columbia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Columbia,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,3,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,5,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,5,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Connecticut,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Connecticut,5,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Delaware,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Delaware,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Florida,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,10,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Georgia,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,13,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Hawaii,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Hawaii,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the District of Hawaii,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Hawaii,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the District of Hawaii,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Hawaii,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the District of Hawaii,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_District_of_Hawaii,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
